Protein	Gene.ID	Gene	Status	CAFA
4000	Q8N465	ENSG00000180902	D2HGDH	Known mitochondrial	Da
4001	Q8N490	ENSG00000127838	PNKD	Predicted mitochondrial	Da
4002	Q8N490	ENSG00000127838	PNKD	Predicted mitochondrial	Da
4003	Q8N490	ENSG00000127838	PNKD	Predicted mitochondrial	Da
4004	Q8N490	ENSG00000127838	PNKD	Predicted mitochondrial	Da
4005	Q8N4E7	ENSG00000181867	FTMT	Known mitochondrial	Da
4006	Q8N4H5	ENSG00000175768	TOMM5	Known mitochondrial	Da
4007	Q8N4H5	ENSG00000175768	TOMM5	Known mitochondrial	Da
4008	Q8N4H5	ENSG00000175768	TOMM5	Known mitochondrial	Da
4011	Q8N4Q1	ENSG00000163528	CHCHD4	Known mitochondrial	Da
4012	Q8N4Q1	ENSG00000163528	CHCHD4	Known mitochondrial	Da
4013	Q8N4T8	ENSG00000145439	CBR4	Known mitochondrial	Da
4014	Q8N4T8	ENSG00000145439	CBR4	Known mitochondrial	Da
4027	Q8N5K1	ENSG00000145354	CISD2	Predicted mitochondrial	Da
4028	Q8N5M1	ENSG00000171953	ATPAF2	Known mitochondrial	Da
4029	Q8N5N7	ENSG00000136897	MRPL50	Known mitochondrial	Da
4030	Q8N5N7	ENSG00000136897	MRPL50	Known mitochondrial	Da
4033	Q8N5Z0	ENSG00000109576	AADAT	Known mitochondrial	Da
4034	Q8N5Z0	ENSG00000109576	AADAT	Known mitochondrial	Da
4039	Q8N8Q8	ENSG00000163626	COX18	Known mitochondrial	Da
4040	Q8N8Q8	ENSG00000163626	COX18	Known mitochondrial	Da
4041	Q8N8Q8	ENSG00000163626	COX18	Known mitochondrial	Da
4042	Q8N8Q8	ENSG00000163626	COX18	Known mitochondrial	Da
4050	Q8N983	ENSG00000055950	MRPL43	Known mitochondrial	Da
4051	Q8N983	ENSG00000055950	MRPL43	Known mitochondrial	Da
4052	Q8N983	ENSG00000055950	MRPL43	Known mitochondrial	Da
4053	Q8N983	ENSG00000055950	MRPL43	Known mitochondrial	Da
4054	Q8N983	ENSG00000055950	MRPL43	Known mitochondrial	Da
4055	Q8N983	ENSG00000055950	MRPL43	Known mitochondrial	Da
4056	Q8N9F0	ENSG00000185818	NAT8L	Known mitochondrial	Da
4057	Q8N9F7	ENSG00000153982	GDPD1	Predicted mitochondrial	Da
4058	Q8N9F7	ENSG00000153982	GDPD1	Predicted mitochondrial	Da
4059	Q8N9F7	ENSG00000153982	GDPD1	Predicted mitochondrial	Da
4062	Q8NAN2	ENSG00000180488	MIGA1	Predicted mitochondrial	Da
4063	Q8NAN2	ENSG00000180488	MIGA1	Predicted mitochondrial	Da
4064	Q8NB90	ENSG00000145375	SPATA5	Known mitochondrial	Da
4065	Q8NB90	ENSG00000145375	SPATA5	Known mitochondrial	Da
4066	Q8NB90	ENSG00000145375	SPATA5	Known mitochondrial	Da
4067	Q8NBN7	ENSG00000160439	RDH13	Predicted mitochondrial	Da
4068	Q8NBN7	ENSG00000160439	RDH13	Predicted mitochondrial	Da
4069	Q8NBU5	ENSG00000138138	ATAD1	Predicted mitochondrial	Da
4070	Q8NBU5	ENSG00000138138	ATAD1	Predicted mitochondrial	Da
4071	Q8NBX0	ENSG00000143653	SCCPDH	Predicted mitochondrial	Da
4072	Q8NC60	ENSG00000084092	NOA1	Known mitochondrial	Da
4073	Q8NCN5	ENSG00000090857	PDPR	Known mitochondrial	Da
4074	Q8NCN5	ENSG00000090857	PDPR	Known mitochondrial	Da
4075	Q8NCS7	ENSG00000137968	SLC44A5	Predicted mitochondrial	Da
4076	Q8NCS7	ENSG00000137968	SLC44A5	Predicted mitochondrial	Da
4077	Q8NCS7	ENSG00000137968	SLC44A5	Predicted mitochondrial	Da
4080	Q8NCW5	ENSG00000163382	NAXE	Known mitochondrial	Da
4081	Q8NCW5	ENSG00000163382	NAXE	Known mitochondrial	Da
4082	Q8ND61	ENSG00000131379	C3orf20	Predicted mitochondrial	Da
4083	Q8ND61	ENSG00000131379	C3orf20	Predicted mitochondrial	Da
4084	Q8NE22	ENSG00000155542	SETD9	Known mitochondrial	Da
4085	Q8NE22	ENSG00000155542	SETD9	Known mitochondrial	Da
4086	Q8NE62	ENSG00000016391	CHDH	Known mitochondrial	Da
4087	Q8NE86	ENSG00000156026	MCU	Known mitochondrial	Da
4088	Q8NE86	ENSG00000156026	MCU	Known mitochondrial	Da
4089	Q8NE86	ENSG00000156026	MCU	Known mitochondrial	Da
4090	Q8NEJ0	ENSG00000167065	DUSP18	Known mitochondrial	Da
4094	Q8NF50	ENSG00000107099	DOCK8	Predicted mitochondrial	Da
4095	Q8NF50	ENSG00000107099	DOCK8	Predicted mitochondrial	Da
4096	Q8NF50	ENSG00000107099	DOCK8	Predicted mitochondrial	Da
4097	Q8NF50	ENSG00000107099	DOCK8	Predicted mitochondrial	Da
4098	Q8NFF2	ENSG00000140090	SLC24A4	Predicted mitochondrial	Da
4099	Q8NFF2	ENSG00000140090	SLC24A4	Predicted mitochondrial	Da
4100	Q8NFF2	ENSG00000140090	SLC24A4	Predicted mitochondrial	Da
4101	Q8NFF2	ENSG00000140090	SLC24A4	Predicted mitochondrial	Da
4102	Q8NFF5	ENSG00000160688	FLAD1	Known mitochondrial	Da
4103	Q8NFF5	ENSG00000160688	FLAD1	Known mitochondrial	Da
4104	Q8NFF5	ENSG00000160688	FLAD1	Known mitochondrial	Da
4105	Q8NFF5	ENSG00000160688	FLAD1	Known mitochondrial	Da
4106	Q8NFF5	ENSG00000160688	FLAD1	Known mitochondrial	Da
4113	Q8NHU6	ENSG00000196116	TDRD7	Known mitochondrial	Da
4114	Q8NHU6	ENSG00000196116	TDRD7	Known mitochondrial	Da
4115	Q8NHU6	ENSG00000196116	TDRD7	Known mitochondrial	Da
4117	Q8NI60	ENSG00000163050	COQ8A	Known mitochondrial	Da
4118	Q8NI60	ENSG00000163050	COQ8A	Known mitochondrial	Da
4119	Q8NI60	ENSG00000163050	COQ8A	Known mitochondrial	Da
4120	Q8NI60	ENSG00000163050	COQ8A	Known mitochondrial	Da
4121	Q8TAA5	ENSG00000164284	GRPEL2	Known mitochondrial	Da
4122	Q8TAA5	ENSG00000164284	GRPEL2	Known mitochondrial	Da
4123	Q8TAE8	ENSG00000179271	GADD45GIP1	Known mitochondrial	Da
4128	Q8TB36	ENSG00000104381	GDAP1	Known mitochondrial	Da
4129	Q8TB36	ENSG00000104381	GDAP1	Known mitochondrial	Da
4130	Q8TB37	ENSG00000151413	NUBPL	Known mitochondrial	Da
4131	Q8TB37	ENSG00000151413	NUBPL	Known mitochondrial	Da
4132	Q8TB45	ENSG00000155792	DEPTOR	Predicted mitochondrial	Da
4133	Q8TB45	ENSG00000155792	DEPTOR	Predicted mitochondrial	Da
4141	Q8TC71	ENSG00000163071	SPATA18	Known mitochondrial	Da
4142	Q8TC71	ENSG00000163071	SPATA18	Known mitochondrial	Da
4143	Q8TCC3	ENSG00000185414	MRPL30	Known mitochondrial	Da
4144	Q8TCC3	ENSG00000185414	MRPL30	Known mitochondrial	Da
4145	Q8TCC3	ENSG00000185414	MRPL30	Known mitochondrial	Da
4146	Q8TCS8	ENSG00000138035	PNPT1	Known mitochondrial	Da
4147	Q8TCT0	ENSG00000100422	CERK	Predicted mitochondrial	Da
4148	Q8TCT0	ENSG00000100422	CERK	Predicted mitochondrial	Da
4150	Q8TD30	ENSG00000166123	GPT2	Known mitochondrial	Da
4151	Q8TD30	ENSG00000166123	GPT2	Known mitochondrial	Da
4153	Q8TDB4	ENSG00000137463	MGARP	Known mitochondrial	Da
4154	Q8TEL6	ENSG00000100991	TRPC4AP	Predicted mitochondrial	Da
4155	Q8TEL6	ENSG00000100991	TRPC4AP	Predicted mitochondrial	Da
4156	Q8TEL6	ENSG00000100991	TRPC4AP	Predicted mitochondrial	Da
4164	Q8WUK0	ENSG00000110536	PTPMT1	Known mitochondrial	Da
4165	Q8WUK0	ENSG00000110536	PTPMT1	Known mitochondrial	Da
4166	Q8WUK0	ENSG00000110536	PTPMT1	Known mitochondrial	Da
4169	Q8WV60	ENSG00000049883	PTCD2	Known mitochondrial	Da
4170	Q8WV60	ENSG00000049883	PTCD2	Known mitochondrial	Da
4171	Q8WV60	ENSG00000049883	PTCD2	Known mitochondrial	Da
4176	Q8WVC6	ENSG00000172992	DCAKD	Predicted mitochondrial	Da
4177	Q8WVC6	ENSG00000172992	DCAKD	Predicted mitochondrial	Da
4179	Q8WVM0	ENSG00000029639	TFB1M	Known mitochondrial	Da
4180	Q8WW59	ENSG00000176422	SPRYD4	Known mitochondrial	Da
4182	Q8WWI5	ENSG00000070214	SLC44A1	Known mitochondrial	Da
4183	Q8WWI5	ENSG00000070214	SLC44A1	Known mitochondrial	Da
4184	Q8WWI5	ENSG00000070214	SLC44A1	Known mitochondrial	Da
4185	Q8WWR8	ENSG00000204099	NEU4	Known mitochondrial	Da
4186	Q8WWR8	ENSG00000204099	NEU4	Known mitochondrial	Da
4187	Q8WWR8	ENSG00000204099	NEU4	Known mitochondrial	Da
4191	Q8WXG1	ENSG00000134321	RSAD2	Known mitochondrial	Da
4193	Q8WY22	ENSG00000184992	BRI3BP	Predicted mitochondrial	Da
4195	Q8WYQ3	ENSG00000250479	CHCHD10	Known mitochondrial	Da
4196	Q92506	ENSG00000204228	HSD17B8	Known mitochondrial	Da
4197	Q92523	ENSG00000205560	CPT1B	Known mitochondrial	Da
4198	Q92523	ENSG00000205560	CPT1B	Known mitochondrial	Da
4199	Q92523	ENSG00000205560	CPT1B	Known mitochondrial	Da
4200	Q92523	ENSG00000205560	CPT1B	Known mitochondrial	Da
4202	Q92552	ENSG00000113048	MRPS27	Known mitochondrial	Da
4203	Q92552	ENSG00000113048	MRPS27	Known mitochondrial	Da
4204	Q92558	ENSG00000112290	WASF1	Known mitochondrial	Da
4205	Q92581	ENSG00000198689	SLC9A6	Known mitochondrial	Da
4206	Q92581	ENSG00000198689	SLC9A6	Known mitochondrial	Da
4207	Q92581	ENSG00000198689	SLC9A6	Known mitochondrial	Da
4208	Q92665	ENSG00000102738	MRPS31	Known mitochondrial	Da
4209	Q92667	ENSG00000121057	AKAP1	Known mitochondrial	Da
4210	Q92667	ENSG00000121057	AKAP1	Known mitochondrial	Da
4211	Q92731	ENSG00000140009	ESR2	Known mitochondrial	Da
4212	Q92731	ENSG00000140009	ESR2	Known mitochondrial	Da
4213	Q92731	ENSG00000140009	ESR2	Known mitochondrial	Da
4214	Q92731	ENSG00000140009	ESR2	Known mitochondrial	Da
4215	Q92731	ENSG00000140009	ESR2	Known mitochondrial	Da
4216	Q92731	ENSG00000140009	ESR2	Known mitochondrial	Da
4217	Q92731	ENSG00000140009	ESR2	Known mitochondrial	Da
4218	Q92731	ENSG00000140009	ESR2	Known mitochondrial	Da
4219	Q92731	ENSG00000140009	ESR2	Known mitochondrial	Da
4220	Q92876	ENSG00000167755	KLK6	Known mitochondrial	Da
4221	Q92876	ENSG00000167755	KLK6	Known mitochondrial	Da
4222	Q92876	ENSG00000167755	KLK6	Known mitochondrial	Da
4223	Q92934	ENSG00000002330	BAD	Known mitochondrial	Da
4224	Q92947	ENSG00000105607	GCDH	Known mitochondrial	Da
4225	Q92947	ENSG00000105607	GCDH	Known mitochondrial	Da
4226	Q969G6	ENSG00000135002	RFK	Predicted mitochondrial	Da
4227	Q969M1	ENSG00000158882	TOMM40L	Known mitochondrial	Da
4228	Q969M1	ENSG00000158882	TOMM40L	Known mitochondrial	Da
4229	Q969P6	ENSG00000184428	TOP1MT	Known mitochondrial	Da
4230	Q969P6	ENSG00000184428	TOP1MT	Known mitochondrial	Da
4231	Q969Q0	ENSG00000165502	RPL36AL	Predicted mitochondrial	Da
4232	Q969S9	ENSG00000164347	GFM2	Known mitochondrial	Da
4233	Q969S9	ENSG00000164347	GFM2	Known mitochondrial	Da
4234	Q969S9	ENSG00000164347	GFM2	Known mitochondrial	Da
4235	Q969S9	ENSG00000164347	GFM2	Known mitochondrial	Da
4236	Q969S9	ENSG00000164347	GFM2	Known mitochondrial	Da
4237	Q969V5	ENSG00000090432	MUL1	Known mitochondrial	Da
4238	Q969Y2	ENSG00000130299	GTPBP3	Known mitochondrial	Da
4239	Q969Y2	ENSG00000130299	GTPBP3	Known mitochondrial	Da
4240	Q969Y2	ENSG00000130299	GTPBP3	Known mitochondrial	Da
4241	Q969Y2	ENSG00000130299	GTPBP3	Known mitochondrial	Da
4242	Q969Z0	ENSG00000136270	TBRG4	Known mitochondrial	Da
4243	Q969Z0	ENSG00000136270	TBRG4	Known mitochondrial	Da
4244	Q969Z3	ENSG00000117791	Mar-02	Known mitochondrial	Da
4245	Q969Z3	ENSG00000117791	Mar-02	Known mitochondrial	Da
4246	Q96A00	ENSG00000167641	PPP1R14A	Predicted mitochondrial	Da
4247	Q96A00	ENSG00000167641	PPP1R14A	Predicted mitochondrial	Da
4248	Q96A26	ENSG00000114023	FAM162A	Known mitochondrial	Da
4249	Q96A35	ENSG00000143314	MRPL24	Known mitochondrial	Da
4256	Q96AB3	ENSG00000063241	ISOC2	Known mitochondrial	Da
4257	Q96AB3	ENSG00000063241	ISOC2	Known mitochondrial	Da
4258	Q96AB3	ENSG00000063241	ISOC2	Known mitochondrial	Da
4259	Q96AG3	ENSG00000164209	SLC25A46	Known mitochondrial	Da
4260	Q96AG3	ENSG00000164209	SLC25A46	Known mitochondrial	Da
4261	Q96AG3	ENSG00000164209	SLC25A46	Known mitochondrial	Da
4262	Q96AG4	ENSG00000108829	LRRC59	Known mitochondrial	Da
4263	Q96AN5	ENSG00000161558	TMEM143	Predicted mitochondrial	Da
4264	Q96AN5	ENSG00000161558	TMEM143	Predicted mitochondrial	Da
4265	Q96AN5	ENSG00000161558	TMEM143	Predicted mitochondrial	Da
4266	Q96AQ8	ENSG00000050393	MCUR1	Known mitochondrial	Da
4267	Q96AQ8	ENSG00000050393	MCUR1	Known mitochondrial	Da
4270	Q96B49	ENSG00000214736	TOMM6	Known mitochondrial	Da
4271	Q96B77	ENSG00000184857	TMEM186	Predicted mitochondrial	Da
4272	Q96BP2	ENSG00000172586	CHCHD1	Known mitochondrial	Da
4279	Q96C01	ENSG00000035141	FAM136A	Known mitochondrial	Da
4280	Q96C03	ENSG00000177427	MIEF2	Known mitochondrial	Da
4281	Q96C03	ENSG00000177427	MIEF2	Known mitochondrial	Da
4282	Q96C03	ENSG00000177427	MIEF2	Known mitochondrial	Da
4283	Q96C36	ENSG00000143811	PYCR2	Known mitochondrial	Da
4284	Q96CB9	ENSG00000117481	NSUN4	Known mitochondrial	Da
4285	Q96CB9	ENSG00000117481	NSUN4	Known mitochondrial	Da
4286	Q96CB9	ENSG00000117481	NSUN4	Known mitochondrial	Da
4287	Q96CB9	ENSG00000117481	NSUN4	Known mitochondrial	Da
4291	Q96CM8	ENSG00000167107	ACSF2	Known mitochondrial	Da
4292	Q96CM8	ENSG00000167107	ACSF2	Known mitochondrial	Da
4293	Q96CM8	ENSG00000167107	ACSF2	Known mitochondrial	Da
4294	Q96CM8	ENSG00000167107	ACSF2	Known mitochondrial	Da
4297	Q96CQ1	ENSG00000114120	SLC25A36	Known mitochondrial	Da
4298	Q96CQ1	ENSG00000114120	SLC25A36	Known mitochondrial	Da
4299	Q96CQ1	ENSG00000114120	SLC25A36	Known mitochondrial	Da
4300	Q96CQ1	ENSG00000114120	SLC25A36	Known mitochondrial	Da
4303	Q96CU9	ENSG00000110074	FOXRED1	Known mitochondrial	Da
4304	Q96CU9	ENSG00000110074	FOXRED1	Known mitochondrial	Da
4305	Q96CU9	ENSG00000110074	FOXRED1	Known mitochondrial	Da
4306	Q96CW1	ENSG00000161203	AP2M1	Predicted mitochondrial	Da
4307	Q96CW1	ENSG00000161203	AP2M1	Predicted mitochondrial	Da
4310	Q96DA6	ENSG00000205981	DNAJC19	Known mitochondrial	Da
4311	Q96DA6	ENSG00000205981	DNAJC19	Known mitochondrial	Da
4322	Q96DV4	ENSG00000204316	MRPL38	Known mitochondrial	Da
4323	Q96DV4	ENSG00000204316	MRPL38	Known mitochondrial	Da
4328	Q96E11	ENSG00000148187	MRRF	Known mitochondrial	Da
4329	Q96E11	ENSG00000148187	MRRF	Known mitochondrial	Da
4330	Q96E11	ENSG00000148187	MRRF	Known mitochondrial	Da
4331	Q96E11	ENSG00000148187	MRRF	Known mitochondrial	Da
4332	Q96E11	ENSG00000148187	MRRF	Known mitochondrial	Da
4333	Q96E11	ENSG00000148187	MRRF	Known mitochondrial	Da
4334	Q96E11	ENSG00000148187	MRRF	Known mitochondrial	Da
4335	Q96E11	ENSG00000148187	MRRF	Known mitochondrial	Da
4336	Q96E29	ENSG00000156469	MTERF3	Known mitochondrial	Da
4337	Q96E29	ENSG00000156469	MTERF3	Known mitochondrial	Da
4338	Q96E29	ENSG00000156469	MTERF3	Known mitochondrial	Da
4339	Q96E52	ENSG00000162600	OMA1	Known mitochondrial	Da
4340	Q96E52	ENSG00000162600	OMA1	Known mitochondrial	Da
4341	Q96EH3	ENSG00000156928	MALSU1	Known mitochondrial	Da
4342	Q96EL2	ENSG00000062582	MRPS24	Known mitochondrial	Da
4343	Q96EL3	ENSG00000204822	MRPL53	Known mitochondrial	Da
4344	Q96ER9	ENSG00000164051	CCDC51	Known mitochondrial	Da
4345	Q96ER9	ENSG00000164051	CCDC51	Known mitochondrial	Da
4347	Q96EY1	ENSG00000103423	DNAJA3	Known mitochondrial	Da
4348	Q96EY1	ENSG00000103423	DNAJA3	Known mitochondrial	Da
4349	Q96EY1	ENSG00000103423	DNAJA3	Known mitochondrial	Da
4350	Q96EY7	ENSG00000132300	PTCD3	Known mitochondrial	Da
4351	Q96EY7	ENSG00000132300	PTCD3	Known mitochondrial	Da
4352	Q96EY8	ENSG00000139428	MMAB	Known mitochondrial	Da
4353	Q96F10	ENSG00000141504	SAT2	Known mitochondrial	Da
4354	Q96FC7	ENSG00000165443	PHYHIPL	Predicted mitochondrial	Da
4355	Q96FC7	ENSG00000165443	PHYHIPL	Predicted mitochondrial	Da
4356	Q96FC7	ENSG00000165443	PHYHIPL	Predicted mitochondrial	Da
4358	Q96GC5	ENSG00000175581	MRPL48	Known mitochondrial	Da
4359	Q96GC5	ENSG00000175581	MRPL48	Known mitochondrial	Da
4362	Q96GF1	ENSG00000138942	RNF185	Known mitochondrial	Da
4363	Q96GF1	ENSG00000138942	RNF185	Known mitochondrial	Da
4369	Q96GW9	ENSG00000247626	MARS2	Known mitochondrial	Da
4370	Q96H55	ENSG00000278259	MYO19	Known mitochondrial	Da
4371	Q96H55	ENSG00000278259	MYO19	Known mitochondrial	Da
4372	Q96H55	ENSG00000278259	MYO19	Known mitochondrial	Da
4373	Q96H55	ENSG00000278259	MYO19	Known mitochondrial	Da
4375	Q96H96	ENSG00000173085	COQ2	Known mitochondrial	Da
4376	Q96H96	ENSG00000173085	COQ2	Known mitochondrial	Da
4380	Q96HS1	ENSG00000247077	PGAM5	Known mitochondrial	Da
4381	Q96HS1	ENSG00000247077	PGAM5	Known mitochondrial	Da
4382	Q96HY7	ENSG00000181192	DHTKD1	Known mitochondrial	Da
4383	Q96I23	ENSG00000145337	PYURF	Known mitochondrial	Da
4384	Q96I36	ENSG00000178449	COX14	Known mitochondrial	Da
4389	Q96I59	ENSG00000137513	NARS2	Known mitochondrial	Da
4390	Q96I59	ENSG00000137513	NARS2	Known mitochondrial	Da
4392	Q96I99	ENSG00000172340	SUCLG2	Known mitochondrial	Da
4393	Q96I99	ENSG00000172340	SUCLG2	Known mitochondrial	Da
4397	Q96IX5	ENSG00000173915	USMG5	Known mitochondrial	Da
4403	Q96JK2	ENSG00000139990	DCAF5	Predicted mitochondrial	Da
4404	Q96JK2	ENSG00000139990	DCAF5	Predicted mitochondrial	Da
4405	Q96JK2	ENSG00000139990	DCAF5	Predicted mitochondrial	Da
4412	Q96KJ9	ENSG00000131055	COX4I2	Known mitochondrial	Da
4414	Q96LJ7	ENSG00000157379	DHRS1	Predicted mitochondrial	Da
4417	Q96LW4	ENSG00000164306	PRIMPOL	Known mitochondrial	Da
4418	Q96LW4	ENSG00000164306	PRIMPOL	Known mitochondrial	Da
4436	Q96NN9	ENSG00000183773	AIFM3	Known mitochondrial	Da
4437	Q96NN9	ENSG00000183773	AIFM3	Known mitochondrial	Da
4438	Q96NN9	ENSG00000183773	AIFM3	Known mitochondrial	Da
4439	Q96PE7	ENSG00000124370	MCEE	Known mitochondrial	Da
4440	Q96PG8	ENSG00000105327	BBC3	Known mitochondrial	Da
4441	Q96PG8	ENSG00000105327	BBC3	Known mitochondrial	Da
4442	Q96PN6	ENSG00000143199	ADCY10	Known mitochondrial	Da
4443	Q96PN6	ENSG00000143199	ADCY10	Known mitochondrial	Da
4444	Q96PN6	ENSG00000143199	ADCY10	Known mitochondrial	Da
4445	Q96PN6	ENSG00000143199	ADCY10	Known mitochondrial	Da
4446	Q96Q11	ENSG00000072756	TRNT1	Known mitochondrial	Da
4447	Q96Q11	ENSG00000072756	TRNT1	Known mitochondrial	Da
4448	Q96Q11	ENSG00000072756	TRNT1	Known mitochondrial	Da
4449	Q96Q83	ENSG00000166199	ALKBH3	Predicted mitochondrial	Da
4450	Q96Q83	ENSG00000166199	ALKBH3	Predicted mitochondrial	Da
4451	Q96QE5	ENSG00000172171	TEFM	Known mitochondrial	Da
4452	Q96QE5	ENSG00000172171	TEFM	Known mitochondrial	Da
4457	Q96RP9	ENSG00000168827	GFM1	Known mitochondrial	Da
4458	Q96RP9	ENSG00000168827	GFM1	Known mitochondrial	Da
4459	Q96RQ3	ENSG00000078070	MCCC1	Known mitochondrial	Da
4460	Q96RR1	ENSG00000107815	TWNK	Known mitochondrial	Da
4461	Q96RR1	ENSG00000107815	TWNK	Known mitochondrial	Da
4462	Q96RR1	ENSG00000107815	TWNK	Known mitochondrial	Da
4463	Q96ST8	ENSG00000121289	CEP89	Known mitochondrial	Da
4464	Q96ST8	ENSG00000121289	CEP89	Known mitochondrial	Da
4465	Q96ST8	ENSG00000121289	CEP89	Known mitochondrial	Da
4466	Q96SZ5	ENSG00000181915	ADO	Predicted mitochondrial	Da
4473	Q96T21	ENSG00000187742	SECISBP2	Known mitochondrial	Da
4474	Q96T21	ENSG00000187742	SECISBP2	Known mitochondrial	Da
4475	Q96T21	ENSG00000187742	SECISBP2	Known mitochondrial	Da
4478	Q96T60	ENSG00000039650	PNKP	Known mitochondrial	Da
4479	Q96T60	ENSG00000039650	PNKP	Known mitochondrial	Da
4480	Q96T66	ENSG00000163864	NMNAT3	Known mitochondrial	Da
4481	Q96T66	ENSG00000163864	NMNAT3	Known mitochondrial	Da
4482	Q96T66	ENSG00000163864	NMNAT3	Known mitochondrial	Da
4483	Q96TA2	ENSG00000136758	YME1L1	Known mitochondrial	Da
4484	Q96TA2	ENSG00000136758	YME1L1	Known mitochondrial	Da
4485	Q96TA2	ENSG00000136758	YME1L1	Known mitochondrial	Da
4486	Q96TC7	ENSG00000137824	RMDN3	Known mitochondrial	Da
4487	Q96TC7	ENSG00000137824	RMDN3	Known mitochondrial	Da
4488	Q99417	ENSG00000214114	MYCBP	Known mitochondrial	Da
4489	Q99497	ENSG00000116288	PARK7	Known mitochondrial	Da
4490	Q99536	ENSG00000108828	VAT1	Predicted mitochondrial	Da
4491	Q99536	ENSG00000108828	VAT1	Predicted mitochondrial	Da
4492	Q99536	ENSG00000108828	VAT1	Predicted mitochondrial	Da
4493	Q99551	ENSG00000127989	MTERF1	Known mitochondrial	Da
4494	Q99595	ENSG00000134375	TIMM17A	Known mitochondrial	Da
4495	Q99623	ENSG00000215021	PHB2	Known mitochondrial	Da
4496	Q99623	ENSG00000215021	PHB2	Known mitochondrial	Da
4497	Q99643	ENSG00000143252	SDHC	Known mitochondrial	Da
4498	Q99643	ENSG00000143252	SDHC	Known mitochondrial	Da
4499	Q99643	ENSG00000143252	SDHC	Known mitochondrial	Da
4500	Q99643	ENSG00000143252	SDHC	Known mitochondrial	Da
4501	Q99643	ENSG00000143252	SDHC	Known mitochondrial	Da
4502	Q99714	ENSG00000072506	HSD17B10	Known mitochondrial	Da
4503	Q99714	ENSG00000072506	HSD17B10	Known mitochondrial	Da
4504	Q99747	ENSG00000134265	NAPG	Known mitochondrial	Da
4505	Q99747	ENSG00000134265	NAPG	Known mitochondrial	Da
4506	Q99757	ENSG00000100348	TXN2	Known mitochondrial	Da
4507	Q99766	ENSG00000125375	ATP5S	Known mitochondrial	Da
4508	Q99766	ENSG00000125375	ATP5S	Known mitochondrial	Da
4509	Q99766	ENSG00000125375	ATP5S	Known mitochondrial	Da
4510	Q99797	ENSG00000027001	MIPEP	Known mitochondrial	Da
4511	Q99798	ENSG00000100412	ACO2	Known mitochondrial	Da
4512	Q99807	ENSG00000167186	COQ7	Known mitochondrial	Da
4513	Q99807	ENSG00000167186	COQ7	Known mitochondrial	Da
4515	Q9BPX6	ENSG00000107745	MICU1	Known mitochondrial	Da
4516	Q9BPX6	ENSG00000107745	MICU1	Known mitochondrial	Da
4517	Q9BPX6	ENSG00000107745	MICU1	Known mitochondrial	Da
4518	Q9BPX6	ENSG00000107745	MICU1	Known mitochondrial	Da
4519	Q9BPX6	ENSG00000107745	MICU1	Known mitochondrial	Da
4520	Q9BQ48	ENSG00000130312	MRPL34	Known mitochondrial	Da
4521	Q9BQ52	ENSG00000006744	ELAC2	Known mitochondrial	Da
4522	Q9BQ52	ENSG00000006744	ELAC2	Known mitochondrial	Da
4523	Q9BQ52	ENSG00000006744	ELAC2	Known mitochondrial	Da
4524	Q9BQ52	ENSG00000006744	ELAC2	Known mitochondrial	Da
4525	Q9BQ69	ENSG00000133315	MACROD1	Known mitochondrial	Da
4526	Q9BQ95	ENSG00000130159	ECSIT	Known mitochondrial	Da
4527	Q9BQ95	ENSG00000130159	ECSIT	Known mitochondrial	Da
4528	Q9BQ95	ENSG00000130159	ECSIT	Known mitochondrial	Da
4529	Q9BQ95	ENSG00000130159	ECSIT	Known mitochondrial	Da
4534	Q9BQP7	ENSG00000125871	MGME1	Known mitochondrial	Da
4535	Q9BQT8	ENSG00000183032	SLC25A21	Known mitochondrial	Da
4536	Q9BQT8	ENSG00000183032	SLC25A21	Known mitochondrial	Da
4537	Q9BRQ6	ENSG00000159685	CHCHD6	Known mitochondrial	Da
4539	Q9BRT2	ENSG00000137288	UQCC2	Known mitochondrial	Da
4542	Q9BRX8	ENSG00000122378	FAM213A	Predicted mitochondrial	Da
4543	Q9BRX8	ENSG00000122378	FAM213A	Predicted mitochondrial	Da
4545	Q9BSE5	ENSG00000116771	AGMAT	Known mitochondrial	Da
4547	Q9BSH4	ENSG00000136463	TACO1	Known mitochondrial	Da
4551	Q9BST9	ENSG00000114993	RTKN	Predicted mitochondrial	Da
4552	Q9BST9	ENSG00000114993	RTKN	Predicted mitochondrial	Da
4553	Q9BST9	ENSG00000114993	RTKN	Predicted mitochondrial	Da
4556	Q9BT17	ENSG00000148824	MTG1	Known mitochondrial	Da
4557	Q9BT17	ENSG00000148824	MTG1	Known mitochondrial	Da
4558	Q9BT30	ENSG00000125652	ALKBH7	Known mitochondrial	Da
4559	Q9BT92	ENSG00000139437	TCHP	Known mitochondrial	Da
4561	Q9BTZ2	ENSG00000157326	DHRS4	Predicted mitochondrial	Da
4562	Q9BTZ2	ENSG00000157326	DHRS4	Predicted mitochondrial	Da
4563	Q9BTZ2	ENSG00000157326	DHRS4	Predicted mitochondrial	Da
4564	Q9BTZ2	ENSG00000157326	DHRS4	Predicted mitochondrial	Da
4565	Q9BTZ2	ENSG00000157326	DHRS4	Predicted mitochondrial	Da
4566	Q9BTZ2	ENSG00000157326	DHRS4	Predicted mitochondrial	Da
4567	Q9BTZ2	ENSG00000157326	DHRS4	Predicted mitochondrial	Da
